id	date	comment
4.36898E+17	Fri Feb 21 16:19:57 +0000 2014	Police probe into patient deaths 
4.36814E+17	Fri Feb 21 10:44:39 +0000 2014	VIDEO: Loneliness a risk in cancer patients 
4.36814E+17	Fri Feb 21 10:44:39 +0000 2014	Mid Staffs faces patient death fine 
4.36697E+17	Fri Feb 21 03:02:20 +0000 2014	Romanian doctors tempted by a better life 
4.36673E+17	Fri Feb 21 01:23:46 +0000 2014	Prostate tests 'will predict risk' 
4.36673E+17	Fri Feb 21 01:23:46 +0000 2014	NHS data critics 'scaremongering' 
4.3662E+17	Thu Feb 20 21:56:02 +0000 2014	VIDEO: Major heart healing trial starts 
4.36553E+17	Thu Feb 20 17:29:36 +0000 2014	Major heart healing trial starts 
4.36542E+17	Thu Feb 20 16:46:55 +0000 2014	Call for hospital death rates probe 
4.36495E+17	Thu Feb 20 13:37:52 +0000 2014	Nurse failed to investigate abuse 
4.36432E+17	Thu Feb 20 09:27:31 +0000 2014	VIDEO: Child mental health care concerns 
4.36323E+17	Thu Feb 20 02:13:25 +0000 2014	Keep focus' on Africa malaria fight 
4.36323E+17	Thu Feb 20 02:13:25 +0000 2014	Drug lets blind eyes 'see light' 
4.36313E+17	Thu Feb 20 01:34:07 +0000 2014	Children in adult psychiatric wards 
4.3622E+17	Wed Feb 19 19:26:31 +0000 2014	Psychotic traits tied to school move 
4.36188E+17	Wed Feb 19 17:19:52 +0000 2014	VIDEO: Action urged over self-harm sites 
4.36154E+17	Wed Feb 19 15:02:06 +0000 2014	Food packaging health risk 'unknown' 
4.36141E+17	Wed Feb 19 14:13:05 +0000 2014	Care.data: How did it go so wrong? 
4.3612E+17	Wed Feb 19 12:46:50 +0000 2014	Scotland bucks UK drink-death trend 
4.3595E+17	Wed Feb 19 01:34:26 +0000 2014	Lifestyle 'link to miscarriage risk' 
4.35864E+17	Tue Feb 18 19:52:23 +0000 2014	VIDEO: Giant NHS database rollout delayed 
4.3583E+17	Tue Feb 18 17:36:42 +0000 2014	Giant NHS database rollout delayed 
4.3582E+17	Tue Feb 18 16:54:45 +0000 2014	Monkey's brain moves sedated avatar 
4.35763E+17	Tue Feb 18 13:09:19 +0000 2014	Deadly ambulance postcode lottery' 
4.35729E+17	Tue Feb 18 10:55:39 +0000 2014	Eating disorders can be 'fatal' 
4.35686E+17	Tue Feb 18 08:01:54 +0000 2014	Call for help for tongue-tie babies 
4.35686E+17	Tue Feb 18 08:01:54 +0000 2014	More ambulance staff off with stress 
4.35674E+17	Tue Feb 18 07:17:34 +0000 2014	VIDEO: Call for better tongue-tie care 
4.3558E+17	Tue Feb 18 01:03:41 +0000 2014	Test 'predicts' teen depression risk 
4.35346E+17	Mon Feb 17 09:33:16 +0000 2014	How Asperger's reignited a passion for art 
4.35324E+17	Mon Feb 17 08:03:55 +0000 2014	Cancer monorail' can kill tumours 
4.35224E+17	Mon Feb 17 01:26:01 +0000 2014	The medicine in our minds 
4.34861E+17	Sun Feb 16 01:25:33 +0000 2014	More healing sleep for newborns 
4.34842E+17	Sun Feb 16 00:09:30 +0000 2014	Computers select personal medicine 
4.34533E+17	Sat Feb 15 03:43:45 +0000 2014	HG Wells: The first celebrity charity campaigner? 
4.34388E+17	Fri Feb 14 18:05:09 +0000 2014	Adults 'unaware of NHS data plans' 
4.34344E+17	Fri Feb 14 15:12:10 +0000 2014	AUDIO: Jab could kill brain tumour cells 
4.34333E+17	Fri Feb 14 14:28:50 +0000 2014	VIDEO: Ex-M&amp;S boss to become NHS advisor 
4.34312E+17	Fri Feb 14 13:02:07 +0000 2014	AUDIO: Quitting smoking 'relieves stress' 
4.34135E+17	Fri Feb 14 01:20:37 +0000 2014	Ex-M&amp;S boss to advise NHS managers 
4.34024E+17	Thu Feb 13 17:57:53 +0000 2014	Belgium approves child euthanasia 
4.33925E+17	Thu Feb 13 11:24:32 +0000 2014	Relative tells of A&amp;E distress 
4.33925E+17	Thu Feb 13 11:24:32 +0000 2014	Belgian MPs vote on child euthanasia 
4.33909E+17	Thu Feb 13 10:23:45 +0000 2014	VIDEO: Breaking the silence on male rape 
4.33878E+17	Thu Feb 13 08:19:22 +0000 2014	VIDEO: Social work training reforms urged 
4.33878E+17	Thu Feb 13 08:19:22 +0000 2014	VIDEO: Psychological scars of intensive care 
4.33878E+17	Thu Feb 13 08:19:22 +0000 2014	Health boards consider NHS shake-up 
4.33798E+17	Thu Feb 13 03:00:26 +0000 2014	Brain finds true beauty in maths 
4.33798E+17	Thu Feb 13 03:00:26 +0000 2014	Cosmetic crisis' measures expected 
4.33657E+17	Wed Feb 12 17:39:34 +0000 2014	A nation of pill poppers? 
4.33624E+17	Wed Feb 12 15:28:21 +0000 2014	Police probe hospital pledges action 
4.33624E+17	Wed Feb 12 15:28:20 +0000 2014	Ketamine to become Class B drug 
4.33597E+17	Wed Feb 12 13:42:53 +0000 2014	AUDIO: Football-sized neck tumour removed 
4.33574E+17	Wed Feb 12 12:12:41 +0000 2014	GPs add to fears over NHS database 
4.33512E+17	Wed Feb 12 08:05:37 +0000 2014	Study finds NI drug deaths different 
4.33458E+17	Wed Feb 12 04:30:29 +0000 2014	Lack of clarity' over NHS savings 
4.33458E+17	Wed Feb 12 04:30:29 +0000 2014	Rise in deaths from 'legal highs' 
4.33434E+17	Wed Feb 12 02:52:56 +0000 2014	Millions more should take statins' 
4.33401E+17	Wed Feb 12 00:45:07 +0000 2014	VIDEO: 'She is my breast cancer sister' 
4.33257E+17	Tue Feb 11 15:12:29 +0000 2014	VIDEO: Dementia research: UK '30 years behind' 
4.33221E+17	Tue Feb 11 12:48:06 +0000 2014	Car smoking ban 'due before 2015' 
4.33203E+17	Tue Feb 11 11:36:48 +0000 2014	Delays 'contributed to five deaths' 
4.3317E+17	Tue Feb 11 09:25:01 +0000 2014	The girl whose mouth was locked shut 
4.33154E+17	Tue Feb 11 08:21:53 +0000 2014	VIDEO: EU rules on child drugs 'cost lives' 
4.33078E+17	Tue Feb 11 03:18:37 +0000 2014	Ministers 'will ban car smoking' 
4.33061E+17	Tue Feb 11 02:13:24 +0000 2014	EU rules on child drugs 'cost lives' 
4.33046E+17	Tue Feb 11 01:12:48 +0000 2014	Alarm as Kabul records polio case 
4.32925E+17	Mon Feb 10 17:12:47 +0000 2014	AUDIO: Concern over new EU legal high rules 
4.32925E+17	Mon Feb 10 17:12:47 +0000 2014	VIDEO: Brittle bones mum achieves top goal 
4.32877E+17	Mon Feb 10 14:00:22 +0000 2014	A&amp;E review finds doctor shortage 
4.32847E+17	Mon Feb 10 12:03:09 +0000 2014	Rise in new diabetes cases 
4.32786E+17	Mon Feb 10 08:00:25 +0000 2014	Belfast medics develop X-ray app 
4.32698E+17	Mon Feb 10 02:11:16 +0000 2014	MPs set to vote on car smoking ban 
4.32335E+17	Sun Feb 09 02:07:29 +0000 2014	Vitamin C 'keeps cancer at bay' 
4.32335E+17	Sun Feb 09 02:07:29 +0000 2014	Exotic Disease Detectives 
4.32318E+17	Sun Feb 09 00:58:43 +0000 2014	VIDEO: Tattoo boom brings potential dangers 
4.32318E+17	Sun Feb 09 00:58:43 +0000 2014	VIDEO: Can we erase memories entirely? 
4.31991E+17	Sat Feb 08 03:21:32 +0000 2014	I didn't let bowel disease beat me' 
4.31991E+17	Sat Feb 08 03:21:32 +0000 2014	Women 'fare worse after strokes' 
4.31696E+17	Fri Feb 07 07:48:43 +0000 2014	VIDEO: Smoking in cars: What are the risks? 
4.31629E+17	Fri Feb 07 03:23:38 +0000 2014	Deaf children of our time 
4.31629E+17	Fri Feb 07 03:22:15 +0000 2014	Why sharing data is for greater good 
4.31608E+17	Fri Feb 07 02:00:21 +0000 2014	Health experts back car smoking ban 
4.31608E+17	Fri Feb 07 02:00:20 +0000 2014	Power lines: No child leukaemia risk 
4.31508E+17	Thu Feb 06 19:21:10 +0000 2014	Measles global deaths decline by 78% 
4.31434E+17	Thu Feb 06 14:26:49 +0000 2014	AUDIO: Charity defends pancreatic cancer ad 
4.31434E+17	Thu Feb 06 14:26:49 +0000 2014	Birth order link to being overweight 
4.31434E+17	Thu Feb 06 14:26:49 +0000 2014	Three-fold increase in insulin use 
4.31418E+17	Thu Feb 06 13:24:59 +0000 2014	Cancer 'envy' campaign criticised 
4.31337E+17	Thu Feb 06 08:03:55 +0000 2014	Temporary blindness 'boosts hearing' 
4.31326E+17	Thu Feb 06 07:17:20 +0000 2014	VIDEO: Has Stafford scandal changed NHS? 
4.31267E+17	Thu Feb 06 03:25:23 +0000 2014	VIDEO: US chain to halt tobacco sales 
4.31236E+17	Thu Feb 06 01:19:09 +0000 2014	CBT 'effective' in schizophrenia 
4.31236E+17	Thu Feb 06 01:19:08 +0000 2014	Cash worries 'could harm NHS care' 
4.31189E+17	Wed Feb 05 22:12:13 +0000 2014	Hospitals to log victims of FGM 
4.31167E+17	Wed Feb 05 20:47:04 +0000 2014	Bionic hand allows patient to 'feel' 
4.31123E+17	Wed Feb 05 17:51:56 +0000 2014	VIDEO: Health warning on NHS spending cuts 
4.31059E+17	Wed Feb 05 13:35:36 +0000 2014	VIDEO: Teen told he would die beating odds 
4.31043E+17	Wed Feb 05 12:34:01 +0000 2014	AUDIO: Shivering 'could cause weight loss' 
4.31E+17	Wed Feb 05 09:42:57 +0000 2014	VIDEO: NHS in England 'getting better' 
4.30911E+17	Wed Feb 05 03:50:48 +0000 2014	"NHS 'getting better', says Hunt "
4.30871E+17	Wed Feb 05 01:09:33 +0000 2014	New strain of 'deadly' bird flu 
4.30784E+17	Tue Feb 04 19:25:48 +0000 2014	Data reveals England's fattest areas 
4.30735E+17	Tue Feb 04 16:10:45 +0000 2014	AUDIO: Sons on caring for dad with dementia 
4.30735E+17	Tue Feb 04 16:10:45 +0000 2014	AUDIO: Nutt: E-cigs are a 'health advance' 
4.30705E+17	Tue Feb 04 14:12:45 +0000 2014	Bug shuts hospital wards to visitors 
4.30696E+17	Tue Feb 04 13:34:03 +0000 2014	Delay' patient records database 
4.30696E+17	Tue Feb 04 13:34:02 +0000 2014	Cancer: A global threat 
4.30676E+17	Tue Feb 04 12:16:43 +0000 2014	Play to Cure: Games for cancer 
4.30639E+17	Tue Feb 04 09:46:42 +0000 2014	Councils 'pay too little for care' 
4.30609E+17	Tue Feb 04 07:51:07 +0000 2014	VIDEO: Councils 'pay too little for home care' 
4.30609E+17	Tue Feb 04 07:51:07 +0000 2014	"VIDEO: Cancer cases to soar, warns WHO "
4.30583E+17	Tue Feb 04 06:04:15 +0000 2014	World facing cancer 'tidal wave' 
4.30441E+17	Mon Feb 03 20:43:12 +0000 2014	VIDEO: Drinking game page stops after death 
4.30389E+17	Mon Feb 03 17:14:32 +0000 2014	Four more E.coli cases linked to Hydro 
4.30389E+17	Mon Feb 03 17:14:32 +0000 2014	NHS sent users to malicious websites 
4.30361E+17	Mon Feb 03 15:24:44 +0000 2014	Doctor prescribed 'elephant' dose 
4.30338E+17	Mon Feb 03 13:51:54 +0000 2014	AUDIO: Ex-drug user: addiction never leaves 
4.30338E+17	Mon Feb 03 13:51:53 +0000 2014	AUDIO: Drinking game 'form of bullying' 
4.30316E+17	Mon Feb 03 12:26:46 +0000 2014	VIDEO: Plastic surgery 'boom' in the UK 
4.30272E+17	Mon Feb 03 09:30:33 +0000 2014	Elderly breast cancer warning 
4.30254E+17	Mon Feb 03 08:17:58 +0000 2014	VIDEO: Illegally tattooed at the age of 13 
4.30153E+17	Mon Feb 03 01:38:19 +0000 2014	Vitamin pills 'lower exercise gains' 
4.30153E+17	Mon Feb 03 01:38:19 +0000 2014	Tinnitus risk' of noisy nights out 
4.30153E+17	Mon Feb 03 01:38:19 +0000 2014	Pocket optician' trialled in schools 
4.30153E+17	Mon Feb 03 01:38:19 +0000 2014	Plastic surgery 'booming' in the UK 
4.30153E+17	Mon Feb 03 01:38:19 +0000 2014	Can couples really get stuck together during sex? 
4.29923E+17	Sun Feb 02 10:22:12 +0000 2014	Health watchdog attacks NHS culture 
4.29902E+17	Sun Feb 02 08:58:03 +0000 2014	VIDEO: NHS warned it 'could go bust' 
4.29784E+17	Sun Feb 02 01:10:17 +0000 2014	We live with so many unknowns' 
4.29602E+17	Sat Feb 01 13:07:06 +0000 2014	VIDEO: Managing a month without alcohol 
4.2946E+17	Sat Feb 01 03:42:52 +0000 2014	Dead eyes 'may give blind sight' 
4.29322E+17	Fri Jan 31 18:33:58 +0000 2014	More NHS trusts sliding into the red 
4.2926E+17	Fri Jan 31 14:29:42 +0000 2014	VIDEO: Cameron policies 'will lead to deaths' 
4.29235E+17	Fri Jan 31 12:48:39 +0000 2014	AUDIO: Sally Roberts wanted 'best' for Neon 
4.29235E+17	Fri Jan 31 12:48:39 +0000 2014	Welsh drug testing can 'save lives' 
4.29235E+17	Fri Jan 31 12:48:39 +0000 2014	Inactivity 'pandemic' in poor areas 
4.29072E+17	Fri Jan 31 02:01:41 +0000 2014	Vodka blamed for Russian death rate 
4.28921E+17	Thu Jan 30 16:01:59 +0000 2014	AUDIO: Orthorexia 'rules your entire life' 
4.28901E+17	Thu Jan 30 14:40:38 +0000 2014	VIDEO: 'How I made stem cell breakthrough' 
4.28873E+17	Thu Jan 30 12:52:13 +0000 2014	Eating disorders admissions up 8% 
4.28861E+17	Thu Jan 30 12:03:47 +0000 2014	Schumacher's sedation 'reduced' 
4.28756E+17	Thu Jan 30 05:04:29 +0000 2014	Why city life may be bad for you 
4.28713E+17	Thu Jan 30 02:16:28 +0000 2014	Peanut allergy treatment 'a success' 
4.28713E+17	Thu Jan 30 02:16:28 +0000 2014	Vitamins ‘effective in helping ADHD’ 
4.28578E+17	Wed Jan 29 17:20:40 +0000 2014	Catching the mother of all bed bugs 
4.28507E+17	Wed Jan 29 12:35:29 +0000 2014	Stem cell 'major discovery' claimed 
4.28445E+17	Wed Jan 29 08:28:35 +0000 2014	Child car smoking ban before Lords 
4.28365E+17	Wed Jan 29 03:14:12 +0000 2014	Over-90s ambulance trips 'up 81%' 
4.28365E+17	Wed Jan 29 03:14:11 +0000 2014	Multiple sclerosis link to food bug 
4.28224E+17	Tue Jan 28 17:51:06 +0000 2014	Meeting Oxford's research monkeys 
4.28212E+17	Tue Jan 28 17:03:33 +0000 2014	RVH major incident review announced 
4.28212E+17	Tue Jan 28 17:03:33 +0000 2014	Ex-Stafford chief nurse 'struck off' 
4.28175E+17	Tue Jan 28 14:37:03 +0000 2014	Patient 'got hepatitis in hospital' 
4.28175E+17	Tue Jan 28 14:37:03 +0000 2014	Hospital petition handed to assembly 
4.28161E+17	Tue Jan 28 13:41:40 +0000 2014	Mental Health Act detentions up 12% 
4.28147E+17	Tue Jan 28 12:46:00 +0000 2014	Kindness' worry in maternity survey 
4.28112E+17	Tue Jan 28 10:28:13 +0000 2014	AUDIO: Research 'changing cancer treatment' 
4.28112E+17	Tue Jan 28 10:28:13 +0000 2014	Could bubonic plague strike again? 
4.28112E+17	Tue Jan 28 10:28:13 +0000 2014	Custody healthcare a 'major problem' 
4.28091E+17	Tue Jan 28 09:03:50 +0000 2014	Care.data: Should we be concerned? 
4.28091E+17	Tue Jan 28 09:03:50 +0000 2014	New calls to change sex education 
4.28091E+17	Tue Jan 28 09:03:49 +0000 2014	Suffering in silence 
4.28004E+17	Tue Jan 28 03:19:12 +0000 2014	Magnet rods straighten curved spines 
4.27976E+17	Tue Jan 28 01:26:42 +0000 2014	Pesticide linked to Alzheimer's 
4.2785E+17	Mon Jan 27 17:06:49 +0000 2014	AUDIO: Girls' life expectancy over 100 
4.27838E+17	Mon Jan 27 16:19:25 +0000 2014	Payout for girl's glue injection 
4.27838E+17	Mon Jan 27 16:19:25 +0000 2014	Routine ops resume in north Wales 
4.27764E+17	Mon Jan 27 11:25:13 +0000 2014	Parents admit baby's rickets death 
4.27732E+17	Mon Jan 27 09:17:01 +0000 2014	AUDIO: What is a 'musical hallucination'? 
4.27711E+17	Mon Jan 27 07:52:47 +0000 2014	Liverpool Care Pathway 'wrongly blamed' 
4.27711E+17	Mon Jan 27 07:52:47 +0000 2014	Cancer care praise but issues remain 
4.27613E+17	Mon Jan 27 01:22:21 +0000 2014	Music therapy 'helps cancer young' 
4.27571E+17	Sun Jan 26 22:36:37 +0000 2014	Pregnant woman's life support ended 
4.27363E+17	Sun Jan 26 08:51:52 +0000 2014	VIDEO: E-cigarette ban for under-18s 
4.27274E+17	Sun Jan 26 02:56:49 +0000 2014	E-cigarette ban for under-18s 
4.27017E+17	Sat Jan 25 09:56:03 +0000 2014	VIDEO: Social media campaign to help toddler 
4.26933E+17	Sat Jan 25 04:22:47 +0000 2014	Drugs take-up 'should be higher' 
4.26912E+17	Sat Jan 25 02:59:44 +0000 2014	Pregnancy fat 'may alter baby brain' 
4.26698E+17	Fri Jan 24 12:48:04 +0000 2014	The stethoscope: are its days numbered? 
4.26572E+17	Fri Jan 24 04:26:47 +0000 2014	Older cancer patients 'written off' 
4.26559E+17	Fri Jan 24 03:34:06 +0000 2014	No point in vitamin D for healthy' 
4.26559E+17	Fri Jan 24 03:34:06 +0000 2014	Babies' heart risk 'shaped early on' 
4.26437E+17	Thu Jan 23 19:29:58 +0000 2014	"Dog cancer 'dates back 11,000 years' "
4.26399E+17	Thu Jan 23 17:00:04 +0000 2014	NI boy diagnosed with swine flu 
4.26348E+17	Thu Jan 23 13:35:52 +0000 2014	Deadly bird flu cases surging 
4.26326E+17	Thu Jan 23 12:10:18 +0000 2014	VIDEO: OECD: Employers must address stress 
4.26326E+17	Thu Jan 23 12:10:18 +0000 2014	Missed opportunities' in boy's care 
4.26247E+17	Thu Jan 23 06:54:56 +0000 2014	NHS waiting time data 'unreliable' 
4.26208E+17	Thu Jan 23 04:23:04 +0000 2014	Central heating 'may make you fat' 
4.26208E+17	Thu Jan 23 04:23:04 +0000 2014	Doubts cast on UK heart-attack care 
4.26164E+17	Thu Jan 23 01:25:55 +0000 2014	VIDEO: Brand: 'Drugs legal within 20 years' 
4.25929E+17	Wed Jan 22 09:52:12 +0000 2014	VIDEO: 'Tougher clean air targets needed' 
4.25913E+17	Wed Jan 22 08:50:10 +0000 2014	Baby unit closure 'must not happen' 
4.25913E+17	Wed Jan 22 08:50:09 +0000 2014	Head space: 3D surgery in the brain 
4.25808E+17	Wed Jan 22 01:49:54 +0000 2014	Magnets 'can treat some migraines' 
4.25808E+17	Wed Jan 22 01:49:54 +0000 2014	Obesity measure 'too high' for many 
4.25808E+17	Wed Jan 22 01:49:54 +0000 2014	EU pollution target 'still too high' 
4.25808E+17	Wed Jan 22 01:49:54 +0000 2014	Call for safe staff levels across NHS 
4.25697E+17	Tue Jan 21 18:31:49 +0000 2014	Breast implant damages ruling upheld 
4.25683E+17	Tue Jan 21 17:36:23 +0000 2014	AUDIO: 'I feel right to die pressure' 
4.25683E+17	Tue Jan 21 17:36:23 +0000 2014	Death doctor sues victim's son 
4.25666E+17	Tue Jan 21 16:26:55 +0000 2014	Cancer patients 'to double by 2030' 
4.25651E+17	Tue Jan 21 15:29:14 +0000 2014	Routine ops in north Wales postponed 
4.25639E+17	Tue Jan 21 14:39:59 +0000 2014	Grieving mother's NHS baby care plea 
4.25639E+17	Tue Jan 21 14:39:59 +0000 2014	AUDIO: 'I am facing Hayley's choice' 
4.25613E+17	Tue Jan 21 12:55:32 +0000 2014	Failing elderly care home to close 
4.25613E+17	Tue Jan 21 12:55:32 +0000 2014	Savile links with NHS home probed 
4.256E+17	Tue Jan 21 12:05:36 +0000 2014	AUDIO: Night shift work causes body 'chaos' 
4.256E+17	Tue Jan 21 12:05:35 +0000 2014	Health service to receive extra £30m 
4.25586E+17	Tue Jan 21 11:11:07 +0000 2014	Critics hail Hayley's Corrie exit 
4.25554E+17	Tue Jan 21 09:01:33 +0000 2014	Donations soar for Steve Evans fund 
4.25541E+17	Tue Jan 21 08:09:37 +0000 2014	VIDEO: Move to improve care home life 
4.25459E+17	Tue Jan 21 02:45:49 +0000 2014	Buttock cupping and other health 'cures' 
4.25446E+17	Tue Jan 21 01:53:38 +0000 2014	Screen family' after a sudden death 
4.25446E+17	Tue Jan 21 01:53:38 +0000 2014	Football 'can tackle male obesity' 
4.25446E+17	Tue Jan 21 01:53:38 +0000 2014	Night work 'throws body into chaos' 
4.2525E+17	Mon Jan 20 12:55:01 +0000 2014	Broadmoor worker admits misconduct 
4.25237E+17	Mon Jan 20 12:02:33 +0000 2014	Ambulance wait man may have 'lived' 
4.25237E+17	Mon Jan 20 12:02:32 +0000 2014	Hospital withholds death findings 
4.25237E+17	Mon Jan 20 12:02:32 +0000 2014	Patients 'not ill enough' for funds 
4.25209E+17	Mon Jan 20 10:12:22 +0000 2014	VIDEO: 'Six month wait list after suicide bid' 
4.25151E+17	Mon Jan 20 06:23:06 +0000 2014	Clegg attacks NHS mental health care 
4.24709E+17	Sun Jan 19 01:03:50 +0000 2014	Are you a lark or an owl? 
4.24516E+17	Sat Jan 18 12:19:09 +0000 2014	AUDIO: NHS 'has upped game' on stress disorder 
4.24397E+17	Sat Jan 18 04:26:50 +0000 2014	Revolutionary' angioplasty turns 50 
4.24368E+17	Sat Jan 18 02:29:31 +0000 2014	"Get advice early, unwell people told "
4.24352E+17	Sat Jan 18 01:28:12 +0000 2014	Can anti-smoking tactics curb obesity? 
4.2425E+17	Fri Jan 17 18:42:07 +0000 2014	Baby born after 20 miscarriages 
4.24208E+17	Fri Jan 17 15:54:38 +0000 2014	VIDEO: Surgeon tells MPs to lose weight 
4.24208E+17	Fri Jan 17 15:54:38 +0000 2014	AUDIO: Choosing to delay motherhood 
4.24146E+17	Fri Jan 17 11:46:17 +0000 2014	VIDEO: Diabetes 'smart lens' tested by Google 
4.23987E+17	Fri Jan 17 01:14:25 +0000 2014	Two million 'may need weight op' 
4.23875E+17	Thu Jan 16 17:49:03 +0000 2014	999 wait man 'would have survived' 
4.23849E+17	Thu Jan 16 16:07:37 +0000 2014	CCGs - saving lives or forcing cuts? 
4.23825E+17	Thu Jan 16 14:30:57 +0000 2014	Too hot for tennis? How heat affects players 
4.23803E+17	Thu Jan 16 13:03:00 +0000 2014	Cancer drug dad jailed for killings 
4.23803E+17	Thu Jan 16 13:03:00 +0000 2014	Radio fame cancer patient dies 
4.23748E+17	Thu Jan 16 09:26:07 +0000 2014	20% of NHS work 'does no good' 
4.23726E+17	Thu Jan 16 07:58:46 +0000 2014	VIDEO: Sharp rise in UK gout rates 
4.23643E+17	Thu Jan 16 02:28:41 +0000 2014	Brain blow leaves life-long dangers 
4.23643E+17	Thu Jan 16 02:28:41 +0000 2014	Gene therapy saves blind man's sight 
4.23643E+17	Thu Jan 16 02:28:41 +0000 2014	Rates of gout in UK 'soaring' 
4.23643E+17	Thu Jan 16 02:28:40 +0000 2014	Comedians 'have psychotic traits’ 
4.2348E+17	Wed Jan 15 15:39:32 +0000 2014	VIDEO: Japan's chubby women 
4.23421E+17	Wed Jan 15 11:47:11 +0000 2014	Mental health cases 'rise in young' 
4.23368E+17	Wed Jan 15 08:17:56 +0000 2014	VIDEO: More NHS contracts won by private firms 
4.23357E+17	Wed Jan 15 07:31:38 +0000 2014	VIDEO: Mental health issues rising - GPs 
4.23291E+17	Wed Jan 15 03:10:59 +0000 2014	Weightlifting 'cuts diabetes risk' 
4.23291E+17	Wed Jan 15 03:10:59 +0000 2014	Women 50-plus urged to have smears 
4.23269E+17	Wed Jan 15 01:41:31 +0000 2014	VIDEO: Bewitching poison: alcohol as medicine 
4.23121E+17	Tue Jan 14 15:52:59 +0000 2014	A&amp;E locum costs: Your experiences 
4.23062E+17	Tue Jan 14 12:01:39 +0000 2014	Viewpoints: How to curb obesity 
4.23062E+17	Tue Jan 14 12:01:38 +0000 2014	Families to foster elderly people 
4.22927E+17	Tue Jan 14 03:04:59 +0000 2014	Sharp rise in A&amp;E locum doctor spend 
4.22927E+17	Tue Jan 14 03:04:59 +0000 2014	"UK cancer diagnoses top 330,000 "
4.22927E+17	Tue Jan 14 03:04:58 +0000 2014	"UK cancer diagnoses top 330,000 "
4.22907E+17	Tue Jan 14 01:44:02 +0000 2014	Child shock guidelines 'are deadly' 
4.22907E+17	Tue Jan 14 01:44:02 +0000 2014	Green tea 'can impedes beta blocker' 
4.22887E+17	Tue Jan 14 00:23:47 +0000 2014	VIDEO: India hails polio-free landmark 
4.22877E+17	Mon Jan 13 23:43:34 +0000 2014	VIDEO: Shock tactics in fight on obesity 
4.22794E+17	Mon Jan 13 18:16:00 +0000 2014	Ex-psychiatric patient recalls abuse 
4.22772E+17	Mon Jan 13 16:49:10 +0000 2014	Quicker' drug for breast cancer 
4.22772E+17	Mon Jan 13 16:49:10 +0000 2014	AUDIO: Essex Police taking patients to A&amp;E 
4.22761E+17	Mon Jan 13 16:04:11 +0000 2014	Stay away' plea over ward bug cases 
4.22739E+17	Mon Jan 13 14:36:21 +0000 2014	Nine women receive womb transplants 
4.22739E+17	Mon Jan 13 14:36:21 +0000 2014	Obesity: How worried should we be? 
4.22683E+17	Mon Jan 13 10:54:50 +0000 2014	A&amp;E 'crisis' is raised at assembly 
4.22639E+17	Mon Jan 13 08:01:20 +0000 2014	Junior doctor debts wiped under plan 
4.2263E+17	Mon Jan 13 07:22:25 +0000 2014	India set for polio-free landmark 
4.22595E+17	Mon Jan 13 05:05:28 +0000 2014	Obesity projections 'underestimated' 
4.22436E+17	Sun Jan 12 18:34:19 +0000 2014	Antibody machinery 'leukaemia cause' 
4.22436E+17	Sun Jan 12 18:34:19 +0000 2014	Caffeine pill 'could boost memory' 
4.22214E+17	Sun Jan 12 03:48:38 +0000 2014	Green spaces 'improve mental health' 
4.22202E+17	Sun Jan 12 03:04:37 +0000 2014	Kerb appeal: The paper bike helmet 
4.21813E+17	Sat Jan 11 01:18:09 +0000 2014	He can't see clearly to hug me' 
4.21813E+17	Sat Jan 11 01:18:08 +0000 2014	VIDEO: Risks of illegal tanning injections 
4.21679E+17	Fri Jan 10 16:24:11 +0000 2014	AUDIO: Hospital tags linen to stop thieves 
4.21589E+17	Fri Jan 10 10:26:35 +0000 2014	NHS in England 'misses A&amp;E target' 
4.21555E+17	Fri Jan 10 08:10:20 +0000 2014	Scan and ultrasound waiting trebles 
4.21467E+17	Fri Jan 10 02:21:24 +0000 2014	Heart attack 'leaves cellular trace' 
4.21309E+17	Thu Jan 09 15:53:32 +0000 2014	AUDIO: Is sugar 'worse' than tobacco? 
4.21287E+17	Thu Jan 09 14:25:56 +0000 2014	AUDIO: Colorado marijuana shops 'selling out' 
4.21287E+17	Thu Jan 09 14:25:56 +0000 2014	Five foods surprisingly high in sugar 
4.2121E+17	Thu Jan 09 09:20:31 +0000 2014	Major incident' at Belfast hospital 
4.2121E+17	Thu Jan 09 09:20:30 +0000 2014	GPs' new contract 'cuts bureaucracy' 
4.2121E+17	Thu Jan 09 09:20:30 +0000 2014	Hospital linen electronically tagged 
4.21131E+17	Thu Jan 09 04:07:59 +0000 2014	Bereaved workers 'need more support' 
4.21113E+17	Thu Jan 09 02:55:49 +0000 2014	Campaigners vow to cut sugar in food 
4.21097E+17	Thu Jan 09 01:53:01 +0000 2014	The rise of the young non-drinkers 
4.21074E+17	Thu Jan 09 00:19:44 +0000 2014	VIDEO: Smokers edge close to one billion 
4.2104E+17	Wed Jan 08 22:04:13 +0000 2014	First H5N1 death in North America 
4.20949E+17	Wed Jan 08 16:02:11 +0000 2014	"AUDIO: Fad diets a 'big risk,' McKenna warns "
4.20911E+17	Wed Jan 08 13:33:32 +0000 2014	Golden age' of antibiotics 'set to end' 
4.20887E+17	Wed Jan 08 11:59:08 +0000 2014	Lucozade Sport drink advert banned 
4.20887E+17	Wed Jan 08 11:59:08 +0000 2014	Hospital 'cannot provide safe care' 
4.20752E+17	Wed Jan 08 03:00:45 +0000 2014	Smokers edge close to one billion 
